Datetime,Dispatch,LMP,Dispatch DA,LMP DA
2020-01-01 00:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 01:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 02:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 03:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 04:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 05:00:00,280.0,-0.0,280.0,19.034775
2020-01-01 06:00:00,280.0,19.533879,280.0,64.148973
2020-01-01 07:00:00,280.0,20.234035,280.0,18.861019
2020-01-01 08:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 09:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 10:00:00,280.0,-0.0,280.0,-0.0
2020-01-01 11:00:00,280.0,-0.0,280.0,19.034775
2020-01-01 12:00:00,280.0,18.573789,280.0,19.034775
2020-01-01 13:00:00,280.0,19.68943,280.0,19.983547
2020-01-01 14:00:00,280.0,-0.0,280.0,19.983547
2020-01-01 15:00:00,280.0,-0.0,280.0,21.640039
2020-01-01 16:00:00,280.0,19.983547,315.033272,29.169126
2020-01-01 17:00:00,280.0,21.681545,280.0,73.734884
2020-01-01 18:00:00,280.0,23.206766,280.0,71.329919
2020-01-01 19:00:00,280.0,23.128644,280.0,23.552534
2020-01-01 20:00:00,280.0,23.437807,280.0,22.516066
2020-01-01 21:00:00,280.0,21.843654,280.0,20.400003
2020-01-01 22:00:00,280.0,73.657594,280.0,19.983547
2020-01-01 23:00:00,280.0,22.492854,280.0,19.983547
2020-01-02 00:00:00,280.0,20.846138,280.0,19.68943
2020-01-02 01:00:00,280.0,21.647258,280.0,18.861019
2020-01-02 02:00:00,280.0,21.843654,280.0,19.034775
2020-01-02 03:00:00,280.0,22.516066,280.0,19.034775
2020-01-02 04:00:00,280.0,21.647258,280.0,19.68943
2020-01-02 05:00:00,280.0,19.983547,280.0,21.116411
2020-01-02 06:00:00,280.0,21.288154,280.0,49.104874
2020-01-02 07:00:00,280.0,73.069973,280.0,-0.0
2020-01-02 08:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 09:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 10:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 11:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 12:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 13:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 14:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 15:00:00,280.0,-0.0,280.0,-0.0
2020-01-02 16:00:00,280.0,-0.0,280.0,21.349892
2020-01-02 17:00:00,280.0,22.335927,280.0,73.336156
2020-01-02 18:00:00,280.0,23.080108,280.0,73.065159
2020-01-02 19:00:00,280.0,22.23556,280.0,38.612031
2020-01-02 20:00:00,280.0,21.368347,280.0,24.842432
2020-01-02 21:00:00,280.0,20.547985,280.0,22.492854
2020-01-02 22:00:00,280.0,20.234035,280.0,8.631202
2020-01-02 23:00:00,280.0,19.533879,280.0,-0.0
2020-01-03 00:00:00,280.0,19.430296,280.0,20.234035
2020-01-03 01:00:00,280.0,19.958349,280.0,-0.0
2020-01-03 02:00:00,280.0,20.234035,280.0,-0.0
2020-01-03 03:00:00,280.0,19.430296,280.0,-0.0
2020-01-03 04:00:00,280.0,72.516066,280.0,19.958349
2020-01-03 05:00:00,280.0,20.547985,280.0,26.342698
2020-01-03 06:00:00,280.0,22.972766,296.801755,75.0
2020-01-03 07:00:00,400.0,75.0,280.0,-0.0
2020-01-03 08:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 09:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 10:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 11:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 12:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 13:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 14:00:00,280.0,-0.0,280.0,-0.0
2020-01-03 15:00:00,280.0,-0.0,280.0,18.961778
2020-01-03 16:00:00,280.0,-0.0,280.0,24.425028
2020-01-03 17:00:00,280.0,16.970947,400.0,80.277405
2020-01-03 18:00:00,280.0,19.034775,400.0,76.755559
2020-01-03 19:00:00,280.0,20.419098,280.0,31.616158
2020-01-03 20:00:00,280.0,21.474047,280.0,22.197838
2020-01-03 21:00:00,280.0,22.576747,280.0,19.685338
2020-01-03 22:00:00,280.0,23.206766,280.0,-0.0
2020-01-03 23:00:00,280.0,22.96816,280.0,20.419098
2020-01-04 00:00:00,280.0,23.87513,280.0,22.732362
2020-01-04 01:00:00,280.0,23.206766,280.0,23.128644
2020-01-04 02:00:00,280.0,23.206766,280.0,23.657594
2020-01-04 03:00:00,280.0,23.128644,280.0,23.128644
2020-01-04 04:00:00,280.0,23.128644,280.0,23.128644
2020-01-04 05:00:00,280.0,23.206766,280.0,23.657594
2020-01-04 06:00:00,280.0,24.617414,282.80588,42.984008
2020-01-04 07:00:00,280.0,24.617414,280.0,21.288154
2020-01-04 08:00:00,280.0,22.516066,280.0,19.685338
2020-01-04 09:00:00,280.0,20.419098,280.0,18.072542
2020-01-04 10:00:00,280.0,-0.0,280.0,-0.0
2020-01-04 11:00:00,280.0,-0.0,280.0,-0.0
2020-01-04 12:00:00,280.0,-0.0,280.0,-0.0
2020-01-04 13:00:00,280.0,-0.0,280.0,-0.0
2020-01-04 14:00:00,280.0,-0.0,280.0,-0.0
2020-01-04 15:00:00,280.0,-0.0,280.0,-0.0
2020-01-04 16:00:00,280.0,-0.0,280.0,66.961389
2020-01-04 17:00:00,280.0,20.234035,280.0,74.617414
2020-01-04 18:00:00,280.0,22.709794,280.0,26.65071
2020-01-04 19:00:00,400.0,75.0,280.0,23.22073
2020-01-04 20:00:00,280.0,21.122752,280.0,25.211669
2020-01-04 21:00:00,280.0,20.234035,280.0,20.42044
2020-01-04 22:00:00,280.0,21.122752,280.0,17.505119
2020-01-04 23:00:00,280.0,20.42044,280.0,20.42044
2020-01-05 00:00:00,400.0,74.9512,280.0,20.234035
2020-01-05 01:00:00,280.0,21.122752,280.0,-0.0
2020-01-05 02:00:00,280.0,21.122752,280.0,18.52187
2020-01-05 03:00:00,280.0,20.42044,280.0,17.392886
2020-01-05 04:00:00,280.0,19.533879,280.0,19.533879
2020-01-05 05:00:00,280.0,-0.0,280.0,20.234035
2020-01-05 06:00:00,280.0,18.52187,280.0,50.338872
2020-01-05 07:00:00,280.0,17.392886,280.0,-0.0
2020-01-05 08:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 09:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 10:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 11:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 12:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 13:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 14:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 15:00:00,280.0,-0.0,280.0,-0.0
2020-01-05 16:00:00,280.0,-0.0,280.0,21.843654
2020-01-05 17:00:00,280.0,-0.0,306.22604,73.408715
2020-01-05 18:00:00,280.0,-0.0,400.0,76.324557
2020-01-05 19:00:00,280.0,-0.0,280.0,38.86429
2020-01-05 20:00:00,280.0,-0.0,280.0,22.732362
2020-01-05 21:00:00,280.0,-0.0,280.0,21.287879
2020-01-05 22:00:00,280.0,-0.0,280.0,18.861019
2020-01-05 23:00:00,280.0,-0.0,280.0,-0.0
2020-01-06 00:00:00,280.0,20.526636,280.0,-0.0
2020-01-06 01:00:00,280.0,19.899927,280.0,-0.0
2020-01-06 02:00:00,280.0,-0.0,280.0,-0.0
2020-01-06 03:00:00,280.0,19.958349,280.0,-0.0
2020-01-06 04:00:00,280.0,20.42044,280.0,0.865428
