Datetime,Dispatch,LMP,Dispatch DA,LMP DA
2020-01-01 00:00:00,64.230156,-0.0,226.7,-0.0
2020-01-01 01:00:00,0.0,-0.0,96.845823,-0.0
2020-01-01 02:00:00,0.0,-0.0,120.37265,-0.0
2020-01-01 03:00:00,0.0,-0.0,178.6,-0.0
2020-01-01 04:00:00,30.540182,-0.0,153.8,18.573789
2020-01-01 05:00:00,214.838426,-0.0,186.1,20.400003
2020-01-01 06:00:00,492.817853,0.0,316.012291,40.0
2020-01-01 07:00:00,487.421797,0.0,0.0,19.68943
2020-01-01 08:00:00,425.533809,-0.0,0.0,-0.0
2020-01-01 09:00:00,234.2,-0.0,0.0,-0.0
2020-01-01 10:00:00,0.0,-0.0,0.0,-0.0
2020-01-01 11:00:00,0.0,-0.0,0.0,19.034775
2020-01-01 12:00:00,0.0,19.430296,0.0,19.68943
2020-01-01 13:00:00,0.0,19.983547,0.0,20.400003
2020-01-01 14:00:00,0.0,19.034775,0.0,20.419098
2020-01-01 15:00:00,0.0,-0.0,0.0,21.474047
2020-01-01 16:00:00,0.0,20.419098,0.0,40.0
2020-01-01 17:00:00,0.0,28.448021,64.203949,75.988415
2020-01-01 18:00:00,106.0,26.21277,48.965143,60.453369
2020-01-01 19:00:00,54.4,25.9087,0.0,23.437807
2020-01-01 20:00:00,55.8,23.206766,0.0,22.732362
2020-01-01 21:00:00,33.8,21.843654,72.8,21.116714
2020-01-01 22:00:00,0.0,23.128644,2.6,20.419098
2020-01-01 23:00:00,0.0,22.492854,0.0,20.419098
2020-01-02 00:00:00,0.0,20.419098,0.0,19.68943
2020-01-02 01:00:00,0.0,21.474047,0.0,18.861019
2020-01-02 02:00:00,0.0,21.474047,0.0,19.034775
2020-01-02 03:00:00,0.0,21.647258,0.0,19.034775
2020-01-02 04:00:00,0.0,21.474047,0.0,19.68943
2020-01-02 05:00:00,0.0,19.983547,0.0,20.846138
2020-01-02 06:00:00,0.0,21.116714,0.0,49.131953
2020-01-02 07:00:00,44.7,122.492854,0.0,-0.0
2020-01-02 08:00:00,0.0,14.191367,0.0,-0.0
2020-01-02 09:00:00,0.0,-0.0,0.0,-0.0
2020-01-02 10:00:00,0.0,-0.0,0.0,-0.0
2020-01-02 11:00:00,0.0,-0.0,0.0,-0.0
2020-01-02 12:00:00,0.0,-0.0,0.0,-0.0
2020-01-02 13:00:00,0.0,-0.0,0.0,-0.0
2020-01-02 14:00:00,0.0,-0.0,0.0,-0.0
2020-01-02 15:00:00,0.0,-0.0,0.0,18.573789
2020-01-02 16:00:00,38.179588,-0.0,0.0,21.647258
2020-01-02 17:00:00,367.3567,0.0,79.535725,75.845297
2020-01-02 18:00:00,360.800935,0.0,33.527308,71.858806
2020-01-02 19:00:00,376.317272,-0.0,0.0,24.418602
2020-01-02 20:00:00,307.7,21.116714,0.0,23.961114
2020-01-02 21:00:00,353.1,19.430296,0.0,22.516066
2020-01-02 22:00:00,293.1,18.861019,79.1,19.034775
2020-01-02 23:00:00,247.7,18.072542,88.9,18.573789
2020-01-03 00:00:00,104.1,19.68943,174.9,19.68943
2020-01-03 01:00:00,424.943233,-0.0,279.466141,-0.0
2020-01-03 02:00:00,367.6,18.573789,307.712642,-0.0
2020-01-03 03:00:00,68.7,19.68943,255.087663,-0.0
2020-01-03 04:00:00,0.0,21.287879,387.188249,-0.0
2020-01-03 05:00:00,351.1,19.430296,404.6,19.430296
2020-01-03 06:00:00,440.349085,40.0,454.680638,-0.0
2020-01-03 07:00:00,444.283697,-0.0,41.468974,-0.0
2020-01-03 08:00:00,435.049865,-0.0,0.0,-0.0
